,_id,ep_id,team,league,int_gp,int_g,int_a,int_pim,int_pm
297,5e0a6d56b796e999afd8cb51,473,Sweden U20,WJC-20,7,1,2,16,0
298,5e0a6d56b796e999afd8cb52,473,Sweden U20,WJC-20,7,0,0,4,2
299,5e0a6d56b796e999afd8cb53,473,Sweden U20 (all),International-Jr,9,0,0,6,
300,5e0a6d56b796e999afd8cb54,473,Sweden U20,WJC-20,4,0,1,14,-1
301,5e0a6d56b796e999afd8cb55,473,Sweden,WC,9,0,0,6,-1
302,5e0a6d56b796e999afd8cb56,473,Sweden (all),International,12,0,0,8,
303,5e0a6d5cb796e999afd8cbba,37262,Canada Western U17,WHC-17,6,3,0,2,
304,5e0a6d66b796e999afd8cbff,57097,Russia U17,WHC-17,6,0,2,2,
305,5e0a6d6bb796e999afd8cc3e,10993,Canada,WC,7,0,0,2,2
306,5e0a6d6bb796e999afd8cc3f,10993,Canada,WC,6,0,2,25,6
307,5e0a6d70b796e999afd8cc72,201293,Canada Black U17,WHC-17,5,2,2,0,
308,5e0a6d70b796e999afd8cc73,201293,"Canada U18 
“A”",WJC-18,5,4,0,2,-5
309,5e0a6d83b796e999afd8cd53,4229,Canada U20,WJC-20,6,0,5,14,3
310,5e0a6d85b796e999afd8cd8b,9091,Canada U18,WJC-18,5,1,0,8,9
311,5e0a6d9ab796e999afd8ce55,69017,Sweden U20 (all),International-Jr,8,1,0,10,0
312,5e0a6d9fb796e999afd8ce7e,33566,USA U20,WJC-20,7,0,0,6,1
313,5e0a6dc2b796e999afd8cfea,14370,Canada Ontario U17,WHC-17,5,5,1,4,
314,5e0a6dc6b796e999afd8d01d,299935,"Canada White U17 
“A”",WHC-17,6,1,1,4,
315,5e0a6dcab796e999afd8d050,101624,Canada Western U17,WHC-17,5,2,0,18,
316,5e0a6dcdb796e999afd8d074,12525,USA,WC,6,2,1,0,-1
317,5e0a6de5b796e999afd8d157,30433,Canada Pacific U17,WHC-17,6,1,0,4,
318,5e0a6de7b796e999afd8d179,118437,USA U17 (all),International-Jr,5,0,3,4,
319,5e0a6de9b796e999afd8d1a1,9508,Canada Ontario U17,WHC-17,4,1,1,2,
320,5e0a6de9b796e999afd8d1a2,9508,"Canada U20 
“A”",WJC-20,6,1,2,4,1
321,5e0a6debb796e999afd8d1bc,197560,"Canada Western U17 
“A”",WHC-17,5,2,2,2,
322,5e0a6df6b796e999afd8d24b,8879,Canada Pacific U17,WHC-17,6,3,3,16,
323,5e0a6df6b796e999afd8d24c,8879,"Canada U18 
“A”",WJC-18,7,3,3,4,11
324,5e0a6df6b796e999afd8d24d,8879,Canada U20,WJC-20,6,1,2,2,3
325,5e0a6df6b796e999afd8d24e,8879,Canada U20,WJC-20,5,0,3,0,6
326,5e0a6df6b796e999afd8d24f,8879,Canada,WC,8,0,0,2,-1
327,5e0a6df6b796e999afd8d250,8879,Canada,OG,7,0,1,2,2
328,5e0a6df8b796e999afd8d270,32788,Canada Pacific U17,WHC-17,6,0,0,2,
329,5e0a6dfab796e999afd8d286,71913,Germany U16 (all),International-Jr,6,2,6,2,
330,5e0a6dfab796e999afd8d287,71913,Germany U17,WHC-17,5,1,4,0,
331,5e0a6dfab796e999afd8d288,71913,Germany U17 (all),International-Jr,9,4,4,2,
332,5e0a6dfab796e999afd8d289,71913,Germany U18,WJC-18,6,2,5,2,0
333,5e0a6dfab796e999afd8d28a,71913,Germany U18 (all),International-Jr,11,4,8,10,
334,5e0a6dfab796e999afd8d28b,71913,Germany U18,WJC-18,5,1,6,4,2
335,5e0a6dfab796e999afd8d28c,71913,Germany U18 (all),International-Jr,8,4,6,6,
336,5e0a6dfab796e999afd8d28d,71913,Germany U20,WJC-20,6,2,4,2,-9
337,5e0a6dfab796e999afd8d28e,71913,Germany U20 (all),International-Jr,7,2,4,2,
338,5e0a6dfab796e999afd8d28f,71913,"Germany U20 
“A”",WJC-20,6,2,4,52,-1
339,5e0a6dfab796e999afd8d290,71913,Germany U20 (all),International-Jr,7,2,4,52,
340,5e0a6dfab796e999afd8d291,71913,Germany,WC,7,1,3,0,-3
341,5e0a6dfab796e999afd8d292,71913,Germany (all),International,13,1,5,0,-5
342,5e0a6dfab796e999afd8d293,71913,Germany,WC,8,1,3,4,-2
343,5e0a6dfab796e999afd8d294,71913,Germany (all),International,11,1,6,6,-1
344,5e0a6dfab796e999afd8d295,71913,Team Europe,WCup,6,2,0,0,2
345,5e0a6dfab796e999afd8d296,71913,Germany,OGQ,3,2,3,0,2
346,5e0a6dfab796e999afd8d297,71913,Germany,WC,3,0,2,2,0
347,5e0a6dfab796e999afd8d298,71913,Germany (all),International,8,3,7,2,
348,5e0a6dfab796e999afd8d299,71913,Germany,WC,7,2,7,16,2
349,5e0a6dfab796e999afd8d29a,71913,Germany (all),International,10,4,12,16,
350,5e0a6dfab796e999afd8d29b,71913,"Germany 
“A”",WC,8,5,3,0,-1
351,5e0a6dfab796e999afd8d29c,71913,Germany (all),International,11,10,5,0,2
352,5e0a6e11b796e999afd8d37b,16045,"Finland U16 (all) 
“A”",International-Jr,15,0,4,24,
353,5e0a6e11b796e999afd8d37c,16045,Finland U17,WHC-17,5,2,2,10,
354,5e0a6e11b796e999afd8d37d,16045,Finland U17 (all),International-Jr,2,1,1,4,
355,5e0a6e11b796e999afd8d37e,16045,Finland U18,WJC-18,6,1,2,8,-4
356,5e0a6e11b796e999afd8d37f,16045,Finland U18 (all),International-Jr,13,5,3,20,
357,5e0a6e11b796e999afd8d380,16045,Finland U18,WJC-18,6,0,3,22,3
358,5e0a6e11b796e999afd8d381,16045,Finland U18 (all),International-Jr,12,3,4,40,
359,5e0a6e11b796e999afd8d382,16045,Finland U20,WJC-20,6,1,0,6,0
360,5e0a6e11b796e999afd8d383,16045,"Finland U19 (all) 
“A”",International-Jr,7,0,0,10,
361,5e0a6e11b796e999afd8d384,16045,Finland U20,WJC-20,6,0,1,0,-2
362,5e0a6e11b796e999afd8d385,16045,Finland U20 (all),International-Jr,14,0,2,2,
363,5e0a6e11b796e999afd8d386,16045,Finland U20,WJC-20,6,0,1,6,3
364,5e0a6e11b796e999afd8d387,16045,Finland U20 (all),International-Jr,17,0,1,16,
365,5e0a6e11b796e999afd8d388,16045,Finland,WC,10,1,0,6,-2
366,5e0a6e11b796e999afd8d389,16045,Finland (all),International,16,1,0,6,-2
367,5e0a6e11b796e999afd8d38a,16045,Finland (all),International,7,0,1,0,1
368,5e0a6e11b796e999afd8d38b,16045,Finland,WC,6,1,0,0,4
369,5e0a6e11b796e999afd8d38c,16045,Finland (all),International,21,2,3,8,9
370,5e0a6e11b796e999afd8d38d,16045,Finland (all),International,12,0,1,2,2
371,5e0a6e11b796e999afd8d38e,16045,Finland,OG,4,0,0,0,3
372,5e0a6e11b796e999afd8d38f,16045,Finland,WC,8,0,2,2,4
373,5e0a6e11b796e999afd8d390,16045,Finland (all),International,21,1,3,8,13
374,5e0a6e16b796e999afd8d3c7,13651,Czech Republic U17,WHC-17,5,0,1,4,
375,5e0a6e16b796e999afd8d3c8,13651,Czech Republic U17 (all),International-Jr,13,0,3,10,
376,5e0a6e16b796e999afd8d3c9,13651,Czech Republic U18,WJC-18,6,0,0,6,-3
377,5e0a6e16b796e999afd8d3ca,13651,Czech Republic U18 (all),International-Jr,16,0,1,16,
378,5e0a6e16b796e999afd8d3cb,13651,Czech Republic U20,WJC-20,6,1,0,2,-1
379,5e0a6e16b796e999afd8d3cc,13651,Czech Republic U20 (all),International-Jr,16,1,0,12,
380,5e0a6e16b796e999afd8d3cd,13651,Czech Republic (all),International,4,0,0,2,
381,5e0a6e16b796e999afd8d3ce,13651,Czech Republic U20,WJC-20,6,0,6,10,0
382,5e0a6e16b796e999afd8d3cf,13651,Czech Republic U20 (all),International-Jr,6,0,6,10,
383,5e0a6e16b796e999afd8d3d0,13651,Czech Republic,WC,8,1,2,6,7
384,5e0a6e16b796e999afd8d3d1,13651,Czech Republic (all),International,24,4,5,8,7
385,5e0a6e16b796e999afd8d3d2,13651,Czech Republic,WCup,1,0,0,0,-1
386,5e0a6e16b796e999afd8d3d3,13651,Czech Republic,WC,8,0,2,2,1
387,5e0a6e16b796e999afd8d3d4,13651,Czech Republic (all),International,19,2,4,2,1
388,5e0a6e16b796e999afd8d3d5,13651,Czech Republic (all),International,12,1,1,6,0
389,5e0a6e16b796e999afd8d3d6,13651,Czech Republic,OG,5,1,0,0,0
390,5e0a6e16b796e999afd8d3d7,13651,Czech Republic (all),International,13,1,3,2,0
391,5e0a6e1eb796e999afd8d44b,9522,Canada U20,WJC-20,7,0,0,2,1
392,5e0a6e1eb796e999afd8d44c,9522,Canada U20,WJC-20,7,0,1,6,4
393,5e0a6e1eb796e999afd8d44d,9522,Canada,WC,8,0,1,2,2
394,5e0a6e24b796e999afd8d493,86086,Sweden U17 (all),International-Jr,4,1,0,0,0
395,5e0a6e27b796e999afd8d499,45900,Czech Republic U17 (all),International-Jr,22,-,-,-,
396,5e0a6e27b796e999afd8d49a,45900,Czech Republic U18 (all),International-Jr,12,-,-,-,
397,5e0a6e27b796e999afd8d49b,45900,Czech Republic U20 (all),International-Jr,2,0,0,0,
398,5e0a6e29b796e999afd8d4ab,84741,Canada Western U17,WHC-17,5,0,0,0,
399,5e0a6e2bb796e999afd8d4b7,207726,Latvia U16 (all),International-Jr,4,0,0,0,
400,5e0a6e2bb796e999afd8d4b8,207726,Latvia U17 (all),International-Jr,3,0,1,4,
401,5e0a6e2bb796e999afd8d4b9,207726,Latvia U18,WJC-18 D1A,5,0,0,25,0
402,5e0a6e2bb796e999afd8d4ba,207726,Latvia U18 (all),International-Jr,12,0,2,25,
403,5e0a6e2bb796e999afd8d4bb,207726,Latvia U18,WJC-18,6,0,2,2,-1
404,5e0a6e2bb796e999afd8d4bc,207726,Latvia U18 (all),International-Jr,10,0,6,4,
405,5e0a6e2bb796e999afd8d4bd,207726,Latvia U20,WJC-20 D1A,5,0,4,2,0
406,5e0a6e2bb796e999afd8d4be,207726,Latvia U20 (all),International-Jr,8,0,4,2,
407,5e0a6e2bb796e999afd8d4bf,207726,Latvia U20,WJC-20 D1A,5,0,1,0,0
408,5e0a6e2bb796e999afd8d4c0,207726,Latvia U20 (all),International-Jr,7,0,3,0,
409,5e0a6e2bb796e999afd8d4c1,207726,Latvia (all),International,4,0,1,0,0
410,5e0a6e2bb796e999afd8d4c2,207726,Latvia U20,WJC-20,6,0,0,2,-3
411,5e0a6e2bb796e999afd8d4c3,207726,Latvia,WC,8,1,1,2,1
412,5e0a6e2bb796e999afd8d4c4,207726,Latvia (all),International,13,1,1,2,-2
413,5e0a6e38b796e999afd8d541,22363,Czech Republic U16 (all),International-Jr,15,-,-,-,
414,5e0a6e38b796e999afd8d542,22363,Czech Republic U17 (all),International-Jr,19,-,-,-,
415,5e0a6e38b796e999afd8d543,22363,Czech Republic U18,WJC-18,6,1,2,30,-3
416,5e0a6e38b796e999afd8d544,22363,Czech Republic U20,WJC-20,7,0,4,8,8
417,5e0a6e38b796e999afd8d545,22363,Czech Republic U20 (all),International-Jr,10,0,5,8,
418,5e0a6e3fb796e999afd8d57f,38743,Sweden U17 (all),International-Jr,6,0,0,6,
419,5e0a6e3fb796e999afd8d580,38743,"Sweden U17 
“A”",WHC-17,6,0,0,4,
420,5e0a6e3fb796e999afd8d581,38743,Sweden U17 (all),International-Jr,8,2,0,25,1
421,5e0a6e3fb796e999afd8d582,38743,Sweden U18 (all),International-Jr,8,0,0,10,-2
422,5e0a6e3fb796e999afd8d583,38743,Sweden U18 (all),International-Jr,9,1,2,6,6
423,5e0a6e3fb796e999afd8d584,38743,Sweden U20 (all),International-Jr,5,0,0,8,0
424,5e0a6e43b796e999afd8d5a3,17909,Czech Republic (all),International,4,1,1,6,
425,5e0a6e4fb796e999afd8d625,160068,Czech Republic U16 (all),International-Jr,6,1,2,4,-2
426,5e0a6e4fb796e999afd8d626,160068,Czech Republic U18 (all),International-Jr,5,0,3,2,2
427,5e0a6e4fb796e999afd8d627,160068,Czech Republic U20,WJC-20,5,0,1,0,-1
428,5e0a6e4fb796e999afd8d628,160068,Czech Republic U20 (all),International-Jr,7,1,2,2,
429,5e0a6e4fb796e999afd8d629,160068,Czech Republic U20,WJC-20,5,1,0,0,-1
430,5e0a6e4fb796e999afd8d62a,160068,Czech Republic U20 (all),International-Jr,7,1,0,2,0
431,5e0a6e51b796e999afd8d638,407589,Canada White U17,WHC-17,6,0,1,2,
432,5e0a6e53b796e999afd8d65e,37182,Canada Pacific U17,WHC-17,5,0,0,4,
433,5e0a6e53b796e999afd8d65f,37182,Canada U20,WJC-20,6,1,1,0,0
434,5e0a6e5db796e999afd8d6d8,10669,Canada,WC,8,0,1,4,2
435,5e0a6e5fb796e999afd8d6e0,490246,Belarus U18,WJC-18,5,0,0,2,-3
436,5e0a6e61b796e999afd8d712,9490,Canada U18,WJC-18,7,0,0,2,5
437,5e0a6e64b796e999afd8d71a,57514,Canada Western U17,WHC-17,5,1,0,4,
438,5e0a6e68b796e999afd8d753,10616,Switzerland U18,WJC-18,5,2,0,2,-3
439,5e0a6e68b796e999afd8d754,10616,Switzerland U20,WJC-20,6,1,3,6,-1
440,5e0a6e68b796e999afd8d755,10616,Switzerland U20,WJC-20,6,4,1,2,-3
441,5e0a6e68b796e999afd8d756,10616,Switzerland U20 (all),International-Jr,12,6,1,2,
442,5e0a6e68b796e999afd8d757,10616,Switzerland (all),International,5,0,0,2,
443,5e0a6e68b796e999afd8d758,10616,Switzerland (all),International,4,1,0,2,
444,5e0a6e68b796e999afd8d759,10616,Switzerland (all),International,8,2,2,4,0
445,5e0a6e68b796e999afd8d75a,10616,Switzerland (all),International,4,2,0,0,0
446,5e0a6e68b796e999afd8d75b,10616,Switzerland (all),International,2,1,0,2,0
447,5e0a6e6ab796e999afd8d75f,9535,Finland U16 (all),International-Jr,7,1,4,6,
448,5e0a6e6ab796e999afd8d760,9535,Finland U17,WHC-17,2,0,0,0,
449,5e0a6e6ab796e999afd8d761,9535,Finland U18,WJC-18,5,0,1,2,1
450,5e0a6e6ab796e999afd8d762,9535,Finland U18 (all),International-Jr,14,1,2,4,
451,5e0a6e78b796e999afd8d7d4,325973,Canada White U17,WHC-17,6,1,1,4,
452,5e0a6e81b796e999afd8d815,186336,"Switzerland U16 (all) 
“A”",International-Jr,13,3,4,22,
453,5e0a6e81b796e999afd8d816,186336,Switzerland U17 (all),International-Jr,7,3,1,14,
454,5e0a6e81b796e999afd8d817,186336,"Switzerland U18 
“A”",WJC-18,7,1,2,12,-3
455,5e0a6e81b796e999afd8d818,186336,"Switzerland U18 (all) 
“A”",International-Jr,25,3,7,68,
456,5e0a6e81b796e999afd8d819,186336,Switzerland U20,WJC-20,5,1,1,2,-2
457,5e0a6e81b796e999afd8d81a,186336,Switzerland U20 (all),International-Jr,14,2,2,31,
458,5e0a6e81b796e999afd8d81b,186336,"Switzerland U20 
“C”",WJC-20,4,2,2,16,-2
459,5e0a6e81b796e999afd8d81c,186336,"Switzerland U20 (all) 
“C”",International-Jr,10,3,9,20,
460,5e0a6e81b796e999afd8d81d,186336,Switzerland (all),International,4,0,1,0,2
461,5e0a6e84b796e999afd8d83f,9357,Canada Pacific U17,WHC-17,6,5,1,4,
462,5e0a6e84b796e999afd8d840,9357,Canada U18,WJC-18,6,1,2,4,2
463,5e0a6ea4b796e999afd8d9d9,17519,Canada U18,WJC-18,7,0,2,14,4
464,5e0a6ea4b796e999afd8d9da,17519,Canada U20,WJC-20,6,1,2,0,9
465,5e0a6ea7b796e999afd8da06,32778,Canada Pacific U17,WHC-17,6,2,1,4,
466,5e0a6ea9b796e999afd8da0a,101863,Czech Republic U16 (all),International-Jr,3,0,0,0,0
467,5e0a6ea9b796e999afd8da0b,101863,Czech Republic U17 (all),International-Jr,5,0,0,0,
468,5e0a6eadb796e999afd8da52,8951,Canada U20,WJC-20,6,4,0,10,5
469,5e0a6eafb796e999afd8da64,9617,Czech Republic U18,WJC-18,6,1,0,0,-1
470,5e0a6eafb796e999afd8da65,9617,Czech Republic U18 (all),International-Jr,6,1,0,0,
471,5e0a6eafb796e999afd8da66,9617,Czech Republic U19 (all),International-Jr,3,0,0,2,
472,5e0a6eafb796e999afd8da67,9617,Czech Republic U20,WJC-20,7,1,1,4,2
473,5e0a6eafb796e999afd8da68,9617,Czech Republic U20 (all),International-Jr,10,2,2,4,
474,5e0a6eafb796e999afd8da69,9617,Czech Republic,WC,10,1,3,0,5
475,5e0a6eafb796e999afd8da6a,9617,Czech Republic (all),International,23,7,6,10,1
476,5e0a6eafb796e999afd8da6b,9617,Czech Republic (all),International,9,0,2,10,-1
477,5e0a6eafb796e999afd8da6c,9617,Czech Republic,WC,7,0,0,6,-1
478,5e0a6eafb796e999afd8da6d,9617,Czech Republic (all),International,21,4,0,14,-7
479,5e0a6eb4b796e999afd8dabe,9190,"Canada U20 
“A”",WJC-20,6,3,4,8,7
480,5e0a6ebfb796e999afd8db44,37130,Canada Pacific U17,WHC-17,5,1,0,2,
481,5e0a6ebfb796e999afd8db45,37130,Canada U18,WJC-18,7,0,1,4,1
482,5e0a6ec0b796e999afd8db7b,8900,Canada Ontario U17,WHC-17,6,1,3,4,
483,5e0a6ec0b796e999afd8db7c,8900,Canada U20,WJC-20,6,1,2,2,9
484,5e0a6ec3b796e999afd8db9e,32785,Canada Pacific U17,WHC-17,6,2,5,6,
485,5e0a6ec5b796e999afd8dbc4,10235,"Canada Pacific U17 
“A”",WHC-17,6,8,5,14,
486,5e0a6ec5b796e999afd8dbc5,10235,Canada,OG,5,2,1,25,-2
487,5e0a6ec9b796e999afd8dbf0,40261,Russia U16 (all),International-Jr,-,-,-,-,
488,5e0a6ec9b796e999afd8dbf1,40261,Russia U17,WHC-17,5,3,3,4,
489,5e0a6eccb796e999afd8dc05,299912,Canada White U17,WHC-17,6,0,0,4,
490,5e0a6ed4b796e999afd8dc96,8944,Canada U20,WJC-20,7,2,1,6,-1
491,5e0a6ed4b796e999afd8dc97,8944,Canada U20,WJC-20,7,3,3,8,5
492,5e0a6ed4b796e999afd8dc98,8944,Canada,WC,7,0,1,20,-2
493,5e0a6edbb796e999afd8dcf0,9363,Canada Ontario U17,WHC-17,6,3,3,2,
494,5e0a6edbb796e999afd8dcf1,9363,Canada U18,WJC-18,6,1,0,4,1
495,5e0a6eddb796e999afd8dd0f,39963,Canada Western U17,WHC-17,6,4,2,6,
496,5e0a6ee0b796e999afd8dd35,67660,USA,WC,10,4,3,0,3
497,5e0a6ee0b796e999afd8dd36,67660,USA,WC,7,1,3,2,3
498,5e0a6f04b796e999afd8de9a,9469,Canada U18,WJC-18,7,3,0,0,2
499,5e0a6f04b796e999afd8de9b,9469,Belarus,WC,8,3,2,0,1
500,5e0a6f04b796e999afd8de9c,9469,Belarus (all),International,14,4,5,0,-2
501,5e0a6f04b796e999afd8de9d,9469,Belarus,WC,7,3,2,2,-3
502,5e0a6f04b796e999afd8de9e,9469,Belarus (all),International,9,6,2,2,-3
503,5e0a6f04b796e999afd8de9f,9469,Belarus,OGQ,3,0,2,0,2
504,5e0a6f04b796e999afd8dea0,9469,Belarus (all),International,3,0,2,0,2
505,5e0a6f04b796e999afd8dea1,9469,Belarus,WC,7,1,3,4,-8
506,5e0a6f04b796e999afd8dea2,9469,Belarus (all),International,12,2,6,4,-7
507,5e0a6f04b796e999afd8dea3,9469,"Belarus 
“A”",WC D1A,5,3,4,0,3
508,5e0a6f04b796e999afd8dea4,9469,Belarus (all),International,6,3,4,0,
509,5e0a6f04b796e999afd8dea5,9469,Belarus (all),International,3,2,1,0,0
510,5e0a6f09b796e999afd8dedc,9295,Slovakia U18,WJC-18,6,3,0,4,2
511,5e0a6f0cb796e999afd8def8,18085,Czech Republic U16 (all),International-Jr,3,0,0,4,
512,5e0a6f0cb796e999afd8def9,18085,Czech Republic U16 (all),International-Jr,15,0,3,46,
513,5e0a6f0cb796e999afd8defa,18085,Czech Republic U17 (all),International-Jr,12,0,6,22,
514,5e0a6f0cb796e999afd8defb,18085,Czech Republic U18 (all),International-Jr,1,1,0,2,
515,5e0a6f0cb796e999afd8defc,18085,Czech Republic U18,WJC-18 D1,5,1,1,12,6
516,5e0a6f0cb796e999afd8defd,18085,Czech Republic U18 (all),International-Jr,23,1,4,77,
517,5e0a6f0cb796e999afd8defe,18085,Czech Republic U20,WJC-20,6,2,1,8,-1
518,5e0a6f0cb796e999afd8deff,18085,Czech Republic U20 (all),International-Jr,15,3,3,61,
519,5e0a6f0cb796e999afd8df00,18085,"Czech Republic U20 
“A”",WJC-20,6,0,2,14,2
520,5e0a6f0cb796e999afd8df01,18085,"Czech Republic U20 (all) 
“A”",International-Jr,10,3,3,16,
521,5e0a6f0cb796e999afd8df02,18085,Czech Republic,OG,3,0,0,4,-1
522,5e0a6f0cb796e999afd8df03,18085,Czech Republic (all),International,3,0,0,4,-1
523,5e0a6f0cb796e999afd8df04,18085,Czech Republic,WC,8,2,1,6,-1
524,5e0a6f0cb796e999afd8df05,18085,Czech Republic (all),International,10,2,1,8,-1
525,5e0a6f0cb796e999afd8df06,18085,"Czech Republic 
“A”",WC,8,0,2,4,6
526,5e0a6f0cb796e999afd8df07,18085,Czech Republic (all),International,8,0,2,4,6
527,5e0a6f0cb796e999afd8df08,18085,"Czech Republic 
“A”",WC,10,1,3,8,10
528,5e0a6f0cb796e999afd8df09,18085,Czech Republic (all),International,13,2,3,12,11
529,5e0a6f2bb796e999afd8dff5,8030,Italy (all),International,6,1,0,8,
530,5e0a6f2bb796e999afd8dff6,8030,Italy (all),International,3,0,0,4,
531,5e0a6f2bb796e999afd8dff7,8030,Italy,OG,5,1,0,8,0
532,5e0a6f2bb796e999afd8dff8,8030,Italy,WC,6,0,1,4,-1
533,5e0a6f2bb796e999afd8dff9,8030,Italy (all),International,29,3,2,40,
534,5e0a6f2bb796e999afd8dffa,8030,Italy,WC,6,0,0,20,-4
535,5e0a6f2bb796e999afd8dffb,8030,Italy (all),International,9,0,1,24,
536,5e0a6f2bb796e999afd8dffc,8030,Italy,WC,5,0,0,8,-3
537,5e0a6f2bb796e999afd8dffd,8030,Italy (all),International,9,0,1,16,
538,5e0a6f2bb796e999afd8dffe,8030,Italy,OGQ,3,0,0,4,0
539,5e0a6f2bb796e999afd8dfff,8030,Italy (all),International,6,0,0,8,
540,5e0a6f2bb796e999afd8e000,8030,Italy (all),International,2,0,2,4,
541,5e0a6f32b796e999afd8e03e,34847,Germany U16 (all),International-Jr,-,-,-,-,
542,5e0a6f32b796e999afd8e03f,34847,Germany U17,WHC-17,5,2,0,4,
543,5e0a6f32b796e999afd8e040,34847,Germany U18,WJC-18,6,0,0,0,-4
544,5e0a6f32b796e999afd8e041,34847,Germany U18 (all),International-Jr,-,-,-,-,
545,5e0a6f32b796e999afd8e042,34847,Germany U18,WJC-18 D1,5,9,10,0,11
546,5e0a6f32b796e999afd8e043,34847,Germany U18 (all),International-Jr,-,-,-,-,
547,5e0a6f32b796e999afd8e044,34847,Germany U20 (all),International-Jr,-,-,-,-,
548,5e0a6f32b796e999afd8e045,34847,Germany U20,WJC-20,6,1,2,0,-4
549,5e0a6f32b796e999afd8e046,34847,Germany U20 (all),International-Jr,-,-,-,-,
550,5e0a6f32b796e999afd8e047,34847,"Germany U20 
“A”",WJC-20 D1A,5,4,5,6,5
551,5e0a6f32b796e999afd8e048,34847,Germany,WC,3,0,0,0,0
552,5e0a6f32b796e999afd8e049,34847,Germany (all),International,5,0,0,0,
553,5e0a6f32b796e999afd8e04a,34847,Germany,WC,7,1,0,0,2
554,5e0a6f32b796e999afd8e04b,34847,Germany (all),International,8,1,0,0,2
555,5e0a6f32b796e999afd8e04c,34847,Germany (all),International,10,0,2,8,1
556,5e0a6f32b796e999afd8e04d,34847,Germany,WC,7,0,3,2,3
557,5e0a6f32b796e999afd8e04e,34847,Germany (all),International,13,1,4,2,-2
558,5e0a6f32b796e999afd8e04f,34847,Germany (all),International,6,0,0,8,
559,5e0a6f32b796e999afd8e050,34847,Germany,OG,7,1,0,2,2
560,5e0a6f32b796e999afd8e051,34847,Germany,WC,7,0,1,2,1
561,5e0a6f32b796e999afd8e052,34847,Germany (all),International,15,1,1,4,
562,5e0a6f32b796e999afd8e053,34847,Germany,WC,8,0,0,0,-3
563,5e0a6f32b796e999afd8e054,34847,Germany (all),International,18,2,0,2,-4
564,5e0a6f32b796e999afd8e055,34847,Germany (all),International,3,0,2,0,1
565,5e0a6f37b796e999afd8e09e,16872,Croatia,WC D1B,4,0,0,0,-1
566,5e0a6f37b796e999afd8e09f,16872,Croatia,WC D1B,5,1,1,12,-7
567,5e0a6f37b796e999afd8e0a0,16872,Croatia,WC D2A,5,0,4,6,-3
568,5e0a6f42b796e999afd8e124,284085,Russia U16 (all),International-Jr,7,0,3,38,
569,5e0a6f42b796e999afd8e125,284085,Russia U17,WHC-17,6,1,2,2,
570,5e0a6f42b796e999afd8e126,284085,Russia U18,WJC-18,4,1,0,4,1
571,5e0a6f42b796e999afd8e127,284085,"Russia U18 
“A”",WJC-18,7,2,4,4,4
572,5e0a6f42b796e999afd8e128,284085,Russia U20,WJC-20,7,0,0,4,0
573,5e0a6f42b796e999afd8e129,284085,Russia U20 (all),International-Jr,18,0,2,8,
574,5e0a6f52b796e999afd8e1ed,22797,Czech Republic U17 (all),International-Jr,3,-,-,-,
575,5e0a6f52b796e999afd8e1ee,22797,Czech Republic U20 (all),International-Jr,4,0,0,52,0
576,5e0a6f64b796e999afd8e2ab,9336,Canada Ontario U17,WHC-17,6,1,3,0,
577,5e0a6f64b796e999afd8e2ac,9336,Canada U18,WJC-18,7,2,1,10,-2
578,5e0a6f66b796e999afd8e2c8,100800,Canada Pacific U17,WHC-17,5,0,0,0,
579,5e0a6f72b796e999afd8e36c,13243,USA U17,WHC-17,6,3,3,-,
580,5e0a6f8db796e999afd8e493,296108,"Canada Red U17 
“A”",WHC-17,5,0,0,2,
581,5e0a6f93b796e999afd8e4be,11100,"Canada Pacific U17 
“C”",WHC-17,6,2,4,10,
582,5e0a6f93b796e999afd8e4bf,11100,"Canada U18 
“A”",WJC-18,6,2,1,10,3
583,5e0a6f93b796e999afd8e4c0,11100,Canada U20,WJC-20,7,1,0,6,1
584,5e0a6f9ab796e999afd8e4e8,77352,Ukraine U18,WJC-18,6,0,0,0,-10
585,5e0a6f9ab796e999afd8e4e9,77352,Ukraine U18,WJC-18,8,1,2,8,-4
586,5e0a6f9ab796e999afd8e4ea,77352,Ukraine U20,WJC-20 D1,5,0,1,0,-1
587,5e0a6f9ab796e999afd8e4eb,77352,Ukraine U20,WJC-20,6,0,0,4,-9
588,5e0a6f9cb796e999afd8e501,189422,Canada Pacific U17,WHC-17,6,1,3,2,
589,5e0a6f9cb796e999afd8e502,189422,Czech Republic U20,WJC-20,5,0,3,4,2
590,5e0a6f9cb796e999afd8e503,189422,Czech Republic U20 (all),International-Jr,8,0,3,6,0
591,5e0a6f9cb796e999afd8e504,189422,Czech Republic (all),International,8,1,2,29,0
592,5e0a6f9eb796e999afd8e50c,34802,Czech Republic U16 (all),International-Jr,9,1,3,8,
593,5e0a6f9eb796e999afd8e50d,34802,Czech Republic U17 (all),International-Jr,10,1,2,8,
594,5e0a6f9eb796e999afd8e50e,34802,Czech Republic U18 (all),International-Jr,16,3,1,22,
595,5e0a6f9eb796e999afd8e50f,34802,Czech Republic U20,WJC-20,5,0,0,8,0
596,5e0a6f9eb796e999afd8e510,34802,Czech Republic U20 (all),International-Jr,15,2,1,14,
597,5e0a6fa8b796e999afd8e55f,14093,Czech Republic U17,WHC-17,5,0,0,2,
598,5e0a6fa8b796e999afd8e560,14093,Czech Republic U18,WJC-18,6,0,1,4,-1
