,_id,ep_id,season,team,league,games_played,goals,assists,penalty_min,plus_minus
262,5e0a6b87b796e999afd8b5a1,8526,2009-10,"Anaheim Ducks 
“A”",NHL,66,19,50,79,4
263,5e0a6b87b796e999afd8b5a3,8526,2010-11,"Anaheim Ducks 
“C”",NHL,67,19,57,35,14
264,5e0a6b87b796e999afd8b5a5,8526,2011-12,"Anaheim Ducks 
“C”",NHL,82,11,46,75,-11
265,5e0a6b87b796e999afd8b5a7,8526,2012-13,"Anaheim Ducks 
“C”",NHL,44,15,34,41,14
266,5e0a6b87b796e999afd8b5a9,8526,2013-14,"Anaheim Ducks 
“C”",NHL,77,31,56,31,28
267,5e0a6b87b796e999afd8b5ab,8526,2014-15,"Anaheim Ducks 
“C”",NHL,77,25,45,62,15
268,5e0a6b87b796e999afd8b5ad,8526,2015-16,"Anaheim Ducks 
“C”",NHL,77,13,50,55,14
269,5e0a6b87b796e999afd8b5af,8526,2016-17,"Anaheim Ducks 
“C”",NHL,74,15,58,49,7
270,5e0a6b87b796e999afd8b5b1,8526,2017-18,"Anaheim Ducks 
“C”",NHL,56,11,50,42,20
271,5e0a6b87b796e999afd8b5b3,8526,2018-19,"Anaheim Ducks 
“C”",NHL,67,14,34,58,-19
272,5e0a6b87b796e999afd8b5b5,8526,2019-20,"Anaheim Ducks 
“C”",NHL,37,10,15,31,-1
273,5e0a6b8ab796e999afd8b5c1,13618,2002-03,Los Angeles Jr. Kings U16,Midget,49,37,26,100,
274,5e0a6b8ab796e999afd8b5c3,13618,,Kamloops Blazers,WHL,4,0,0,0,0
275,5e0a6b8ab796e999afd8b5c5,13618,2003-04,Kamloops Blazers,WHL,69,12,17,14,3
276,5e0a6b8ab796e999afd8b5c7,13618,2004-05,Kamloops Blazers,WHL,69,12,35,18,-15
277,5e0a6b8ab796e999afd8b5c9,13618,2005-06,Kamloops Blazers,WHL,68,12,26,34,0
278,5e0a6b8ab796e999afd8b5cb,13618,2006-07,Kamloops Blazers,WHL,70,30,40,58,29
279,5e0a6b8ab796e999afd8b5cd,13618,2007-08,Lake Erie Monsters,AHL,42,4,9,18,-16
280,5e0a6b8ab796e999afd8b5cf,13618,,Johnstown Chiefs,ECHL,5,0,5,0,1
281,5e0a6b8ab796e999afd8b5d1,13618,2008-09,Colorado Avalanche,NHL,5,0,1,0,0
282,5e0a6b8ab796e999afd8b5d3,13618,,Lake Erie Monsters,AHL,36,3,15,20,6
283,5e0a6b8ab796e999afd8b5d5,13618,,Johnstown Chiefs,ECHL,8,1,5,4,-1
284,5e0a6b8ab796e999afd8b5d7,13618,2009-10,Lake Erie Monsters,AHL,52,7,10,16,0
285,5e0a6b8ab796e999afd8b5d9,13618,2010-11,Colorado Avalanche,NHL,2,0,0,2,-1
286,5e0a6b8ab796e999afd8b5db,13618,,Lake Erie Monsters,AHL,43,3,11,28,-8
287,5e0a6b8ab796e999afd8b5dd,13618,2011-12,Reading Royals,ECHL,38,6,14,40,10
288,5e0a6b8ab796e999afd8b5df,13618,,Springfield Falcons,AHL,3,1,2,0,3
289,5e0a6b8ab796e999afd8b5e1,13618,,Toronto Marlies,AHL,2,0,0,0,1
290,5e0a6b8ab796e999afd8b5e3,13618,2014-15,Utah Grizzlies,ECHL,16,1,1,9,5
291,5e0a6b8cb796e999afd8b5e6,26383,2005-06,Lloydminster Heat Bantam AAA,AMBHL,34,20,18,24,
292,5e0a6b8cb796e999afd8b5e8,26383,2006-07,Lloydminster Heat Bantam AAA,AMBHL,33,45,49,26,
293,5e0a6b8cb796e999afd8b5ea,26383,2007-08,Lloydminster Bobcats Midget AAA,AMHL,36,22,24,38,
294,5e0a6b8cb796e999afd8b5ec,26383,,Lloydminster Bobcats,AJHL,2,0,1,0,
295,5e0a6b8cb796e999afd8b5ee,26383,2008-09,Lloydminster Bobcats Midget AAA,AMHL,33,39,32,75,
296,5e0a6b8cb796e999afd8b5f0,26383,,Lloydminster Bobcats,AJHL,1,0,0,0,
297,5e0a6b8cb796e999afd8b5f2,26383,,Saskatoon Blades,WHL,8,1,3,0,0
298,5e0a6b8cb796e999afd8b5f4,26383,2009-10,Saskatoon Blades,WHL,6,0,0,2,-2
299,5e0a6b8cb796e999afd8b5f6,26383,,Chilliwack Bruins,WHL,66,21,14,38,2
300,5e0a6b8cb796e999afd8b5f8,26383,2010-11,Chilliwack Bruins,WHL,72,19,19,37,-1
301,5e0a6b8cb796e999afd8b5fa,26383,2011-12,Victoria Royals,WHL,72,37,30,32,-18
302,5e0a6b8cb796e999afd8b5fc,26383,2012-13,"Victoria Royals 
“A”",WHL,69,33,20,26,-15
303,5e0a6b8cb796e999afd8b5fe,26383,2013-14,Univ. of Alberta,USports,28,13,12,14,16
304,5e0a6b8cb796e999afd8b600,26383,2014-15,Univ. of Alberta,USports,21,6,4,4,9
305,5e0a6b8cb796e999afd8b602,26383,2015-16,Univ. of Alberta,USports,28,13,11,18,
306,5e0a6b8cb796e999afd8b604,26383,2016-17,Univ. of Alberta,USports,27,15,11,28,
307,5e0a6b8cb796e999afd8b606,26383,2017-18,Univ. of Alberta,USports,28,16,9,18,
308,5e0a6b8fb796e999afd8b609,37131,2005-06,Saskatoon Frostbite Bantam AA,SBAAHL,47,5,11,14,
309,5e0a6b8fb796e999afd8b60b,37131,2006-07,Saskatoon Stallions Bantam AA,SBAAHL,45,4,15,92,2
310,5e0a6b8fb796e999afd8b60d,37131,2007-08,Beardy's Blackhawks,SMHL,42,3,12,26,
311,5e0a6b8fb796e999afd8b60f,37131,2008-09,Beardy's Blackhawks,SMHL,44,4,4,46,
312,5e0a6b8fb796e999afd8b611,37131,,Melfort Mustangs,SJHL,2,0,0,2,
313,5e0a6b8fb796e999afd8b613,37131,,Edmonton Oil Kings,WHL,3,0,0,4,-2
314,5e0a6b8fb796e999afd8b615,37131,2009-10,Edmonton Oil Kings,WHL,63,0,2,42,-4
315,5e0a6b8fb796e999afd8b617,37131,2010-11,Edmonton Oil Kings,WHL,54,2,4,32,-13
316,5e0a6b8fb796e999afd8b619,37131,2011-12,Seattle Thunderbirds,WHL,64,2,9,31,-25
317,5e0a6b8fb796e999afd8b61b,37131,2012-13,Humboldt Broncos,SJHL,14,0,4,12,
318,5e0a6b8fb796e999afd8b61d,37131,2013-14,Bruno T-Birds,FCHL,20,4,6,4,
319,5e0a6b8fb796e999afd8b61f,37131,2014-15,Bruno T-Birds,FCHL,16,1,6,10,
320,5e0a6b8fb796e999afd8b621,37131,2015-16,Bruno T-Birds,FCHL,16,4,10,28,
321,5e0a6b8fb796e999afd8b623,37131,2016-17,Wakaw Lakers,FCHL,14,2,15,14,
322,5e0a6b8fb796e999afd8b625,37131,2017-18,Wakaw Lakers,FCHL,14,4,10,14,
323,5e0a6b91b796e999afd8b628,11034,1996-97,Brandon Wheat Kings,WHL,1,0,0,0,-1
324,5e0a6b91b796e999afd8b62a,11034,,Naicam Vikings,SAHA,54,33,70,193,
325,5e0a6b91b796e999afd8b62c,11034,1997-98,Brandon Wheat Kings,WHL,42,1,11,49,8
326,5e0a6b91b796e999afd8b62e,11034,1998-99,Brandon Wheat Kings,WHL,39,3,10,60,-10
327,5e0a6b91b796e999afd8b630,11034,1999-00,Brandon Wheat Kings,WHL,13,0,2,23,1
328,5e0a6b91b796e999afd8b632,11034,2000-01,Brandon Wheat Kings,WHL,28,2,9,37,-5
329,5e0a6b91b796e999afd8b634,11034,2001-02,Brandon Wheat Kings,WHL,50,4,12,179,2
330,5e0a6b91b796e999afd8b636,11034,2002-03,Philadelphia Phantoms,AHL,68,2,7,102,4
331,5e0a6b91b796e999afd8b638,11034,2003-04,Philadelphia Phantoms,AHL,56,1,8,106,1
332,5e0a6b91b796e999afd8b63a,11034,2004-05,Philadelphia Phantoms,AHL,35,0,8,104,12
333,5e0a6b91b796e999afd8b63c,11034,2005-06,Philadelphia Flyers,NHL,1,0,0,2,0
334,5e0a6b91b796e999afd8b63e,11034,,"Philadelphia Phantoms 
“A”",AHL,56,0,5,197,-3
335,5e0a6b91b796e999afd8b640,11034,2006-07,Wilkes-Barre/Scranton Penguins,AHL,62,1,6,216,6
336,5e0a6b93b796e999afd8b643,9028,2000-01,St. Louis Sting,NAHL,45,1,2,244,
337,5e0a6b93b796e999afd8b645,9028,2001-02,Windsor Spitfires,OHL,64,5,17,268,-7
338,5e0a6b93b796e999afd8b647,9028,2002-03,Windsor Spitfires,OHL,50,1,12,211,-5
339,5e0a6b93b796e999afd8b649,9028,2003-04,Windsor Spitfires,OHL,35,4,9,144,-4
340,5e0a6b93b796e999afd8b64b,9028,,Guelph Storm,OHL,29,7,4,125,2
341,5e0a6b93b796e999afd8b64d,9028,2004-05,Albany River Rats,AHL,70,1,3,337,-16
342,5e0a6b93b796e999afd8b64f,9028,2005-06,New Jersey Devils,NHL,47,0,0,91,-3
343,5e0a6b93b796e999afd8b651,9028,,Albany River Rats,AHL,26,1,3,117,-2
344,5e0a6b93b796e999afd8b653,9028,2006-07,New Jersey Devils,NHL,48,1,0,114,-2
345,5e0a6b93b796e999afd8b655,9028,,Lowell Devils,AHL,9,0,1,29,-1
346,5e0a6b93b796e999afd8b657,9028,2007-08,Lowell Devils,AHL,3,0,0,4,-2
347,5e0a6b93b796e999afd8b659,9028,,St. Louis Blues,NHL,12,0,1,18,-1
348,5e0a6b93b796e999afd8b65b,9028,2008-09,St. Louis Blues,NHL,56,1,3,131,-5
349,5e0a6b93b796e999afd8b65d,9028,2009-10,St. Louis Blues,NHL,43,0,0,190,-3
350,5e0a6b93b796e999afd8b65f,9028,2010-11,St. Louis Blues,NHL,54,1,3,131,-6
351,5e0a6b93b796e999afd8b661,9028,2011-12,New Jersey Devils,NHL,48,0,1,75,-8
352,5e0a6b93b796e999afd8b663,9028,2012-13,New Jersey Devils,NHL,4,0,0,2,-1
353,5e0a6b93b796e999afd8b665,9028,,Albany Devils,AHL,36,1,4,65,-2
354,5e0a6b93b796e999afd8b667,9028,2013-14,New Jersey Devils,NHL,24,3,0,22,3
355,5e0a6b93b796e999afd8b669,9028,,Albany Devils,AHL,27,0,3,24,-1
356,5e0a6b93b796e999afd8b66b,9028,2014-15,Albany Devils,AHL,34,1,1,81,2
357,5e0a6b95b796e999afd8b66e,9346,2002-03,"Toronto Jr. Canadiens Bantam AAA 
“C”",GTBHL,-,-,-,-,
358,5e0a6b95b796e999afd8b670,9346,2003-04,Toronto Jr. Canadi. Mn Mdgt AAA,GTMMHL,41,59,55,0,
359,5e0a6b95b796e999afd8b672,9346,2004-05,Sudbury Wolves,OHL,58,15,22,31,-6
360,5e0a6b95b796e999afd8b674,9346,2005-06,Saginaw Spirit,OHL,68,39,49,71,25
361,5e0a6b95b796e999afd8b676,9346,2006-07,Saginaw Spirit,OHL,66,34,36,67,7
362,5e0a6b95b796e999afd8b678,9346,2007-08,"Saginaw Spirit 
“C”",OHL,66,45,44,85,29
363,5e0a6b95b796e999afd8b67a,9346,2009-10,Univ. of Western Ontario,USports,2,0,1,2,
364,5e0a6b95b796e999afd8b67c,9346,2013-14,San Francisco Bulls,ECHL,8,0,1,4,-6
365,5e0a6b97b796e999afd8b681,9470,1999-00,Knights of Columbus Squires Btm,AMBHL,34,7,20,36,
366,5e0a6b97b796e999afd8b683,9470,2000-01,Knights of Columbus Squires Btm,AMBHL,39,18,30,69,
367,5e0a6b97b796e999afd8b685,9470,,Regina Pats,WHL,4,0,3,0,2
368,5e0a6b97b796e999afd8b687,9470,,Tri-City Americans,WHL,2,0,1,0,0
369,5e0a6b97b796e999afd8b689,9470,2001-02,Tri-City Americans,WHL,64,1,17,51,3
370,5e0a6b97b796e999afd8b68b,9470,2002-03,"Tri-City Americans 
“A”",WHL,66,7,14,77,-9
371,5e0a6b97b796e999afd8b68d,9470,2003-04,"Tri-City Americans 
“A”",WHL,55,9,20,68,5
372,5e0a6b97b796e999afd8b68f,9470,2004-05,"Tri-City Americans 
“A”",WHL,62,13,32,76,-6
373,5e0a6b97b796e999afd8b691,9470,2005-06,Iowa Stars,AHL,45,1,2,63,-4
374,5e0a6b97b796e999afd8b693,9470,,Houston Aeros,AHL,16,1,1,18,1
375,5e0a6b97b796e999afd8b695,9470,2006-07,Minnesota Wild,NHL,9,0,1,0,4
376,5e0a6b97b796e999afd8b697,9470,,Houston Aeros,AHL,57,4,14,73,-10
377,5e0a6b97b796e999afd8b699,9470,2007-08,Houston Aeros,AHL,63,1,2,74,0
378,5e0a6b97b796e999afd8b69b,9470,2008-09,Hamilton Bulldogs,AHL,60,3,10,93,19
379,5e0a6b97b796e999afd8b69d,9470,2009-10,Montréal Canadiens,NHL,2,0,0,0,-2
380,5e0a6b97b796e999afd8b69f,9470,,"Hamilton Bulldogs 
“A”",AHL,70,3,16,69,17
381,5e0a6b97b796e999afd8b6a1,9470,2010-11,Edmonton Oilers,NHL,5,0,0,0,-2
382,5e0a6b97b796e999afd8b6a3,9470,,"Oklahoma City Barons 
“A”",AHL,39,3,17,61,-10
383,5e0a6b97b796e999afd8b6a5,9470,,Colorado Avalanche,NHL,4,0,0,2,1
384,5e0a6b97b796e999afd8b6a7,9470,,Lake Erie Monsters,AHL,12,3,3,8,1
385,5e0a6b99b796e999afd8b6ae,215609,1998-99,Leamington Flyers,WOHL,40,9,20,50,
386,5e0a6b99b796e999afd8b6b0,215609,1999-00,Sarnia Sting,OHL,57,1,4,35,-5
387,5e0a6b99b796e999afd8b6b2,215609,2000-01,Sarnia Sting,OHL,52,4,5,49,-15
388,5e0a6b99b796e999afd8b6b4,215609,2001-02,Sarnia Sting,OHL,5,0,1,2,2
389,5e0a6b99b796e999afd8b6b6,215609,,Peterborough Petes,OHL,41,2,14,32,-8
390,5e0a6b99b796e999afd8b6b8,215609,2002-03,Peterborough Petes,OHL,67,9,14,65,-12
391,5e0a6b99b796e999afd8b6ba,215609,2003-04,Leamington Flyers,WOHL,41,22,24,39,
392,5e0a6b9bb796e999afd8b6bd,10157,2002-03,Thunder Bay Kings Bantam AAA,Bantam,-,-,-,-,
393,5e0a6b9bb796e999afd8b6bf,10157,2003-04,Thunder Bay Kings Mn Midget AAA,TBJBHL,49,44,48,34,
394,5e0a6b9bb796e999afd8b6c1,10157,2004-05,Peterborough Petes,OHL,66,9,19,29,1
395,5e0a6b9bb796e999afd8b6c3,10157,2005-06,Peterborough Petes,OHL,68,28,40,69,16
396,5e0a6b9bb796e999afd8b6c5,10157,2006-07,Pittsburgh Penguins,NHL,81,29,13,24,16
397,5e0a6b9bb796e999afd8b6c7,10157,2007-08,Pittsburgh Penguins,NHL,82,12,16,55,-5
398,5e0a6b9bb796e999afd8b6c9,10157,2008-09,"Pittsburgh Penguins 
“A”",NHL,82,22,27,37,5
399,5e0a6b9bb796e999afd8b6cb,10157,2009-10,"Pittsburgh Penguins 
“A”",NHL,82,21,28,57,19
400,5e0a6b9bb796e999afd8b6cd,10157,2010-11,"Pittsburgh Penguins 
“A”",NHL,42,11,19,24,7
401,5e0a6b9bb796e999afd8b6cf,10157,2011-12,"Pittsburgh Penguins 
“A”",NHL,62,25,25,34,11
402,5e0a6b9bb796e999afd8b6d1,10157,2012-13,"Carolina Hurricanes 
“A”",NHL,48,10,21,32,-18
403,5e0a6b9cb796e999afd8b6d3,10157,2013-14,"Carolina Hurricanes 
“A”",NHL,82,15,25,34,2
404,5e0a6b9cb796e999afd8b6d5,10157,2014-15,"Carolina Hurricanes 
“A”",NHL,46,6,18,14,-6
405,5e0a6b9cb796e999afd8b6d7,10157,2015-16,"Carolina Hurricanes 
“A”",NHL,82,20,28,34,6
406,5e0a6b9cb796e999afd8b6d9,10157,2016-17,"Carolina Hurricanes 
“A”",NHL,75,16,29,38,-1
407,5e0a6b9cb796e999afd8b6db,10157,2017-18,"Carolina Hurricanes 
“C”",NHL,79,19,27,26,-4
408,5e0a6b9cb796e999afd8b6dd,10157,2018-19,"Carolina Hurricanes 
“A”",NHL,50,11,17,26,6
409,5e0a6b9cb796e999afd8b6df,10157,2019-20,"Carolina Hurricanes 
“C”",NHL,39,5,10,20,4
410,5e0a6b9db796e999afd8b6e5,23970,2007-08,Peace River Royals Midget AA,RAMHL,30,26,22,58,
411,5e0a6b9db796e999afd8b6e7,23970,,North Peace Navigators,NWJHL,1,0,0,0,
412,5e0a6b9db796e999afd8b6e9,23970,2008-09,Grande Prairie Storm,AJHL,38,4,0,220,
413,5e0a6b9eb796e999afd8b6eb,23970,2009-10,Grande Prairie Storm,AJHL,58,19,11,311,
414,5e0a6b9eb796e999afd8b6ed,23970,2010-11,"Grande Prairie Storm 
“C”",AJHL,10,4,1,28,
415,5e0a6b9eb796e999afd8b6ef,23970,,Spokane Chiefs,WHL,68,7,7,306,10
416,5e0a6b9eb796e999afd8b6f1,23970,2011-12,Spokane Chiefs,WHL,71,22,18,200,4
417,5e0a6b9eb796e999afd8b6f3,23970,2012-13,Binghamton Senators,AHL,21,1,0,83,-3
418,5e0a6b9eb796e999afd8b6f5,23970,,Elmira Jackals,ECHL,19,3,7,127,1
419,5e0a6b9eb796e999afd8b6f7,23970,2013-14,Binghamton Senators,AHL,45,2,2,178,-15
420,5e0a6b9eb796e999afd8b6f9,23970,2014-15,Binghamton Senators,AHL,70,5,12,284,-5
421,5e0a6b9eb796e999afd8b6fb,23970,2015-16,Manitoba Moose,AHL,61,7,5,138,-13
422,5e0a6b9eb796e999afd8b6fd,23970,2016-17,"Manitoba Moose 
“A”",AHL,42,3,1,89,-9
423,5e0a6b9eb796e999afd8b6ff,23970,2017-18,Manitoba Moose,AHL,26,3,0,47,2
424,5e0a6b9eb796e999afd8b701,23970,2018-19,Lacombe Generals,ACHW,3,0,0,2,
425,5e0a6b9eb796e999afd8b703,23970,,Falher Pirates,NPHL-Sr.,23,26,23,62,
426,5e0a6b9eb796e999afd8b705,23970,2019-20,Falher Pirates,NPHL-Sr.,7,7,6,35,
427,5e0a6ba0b796e999afd8b708,193105,1999-00,Soo Thunderbirds,NOJHL,0,0,0,0,0
428,5e0a6ba0b796e999afd8b70a,193105,2000-01,Soo Thunderbirds,NOJHL,27,3,2,38,
429,5e0a6ba0b796e999afd8b70c,193105,2001-02,Soo Thunderbirds,NOJHL,42,3,29,70,
430,5e0a6ba0b796e999afd8b70e,193105,2002-03,Sault Ste. Marie Greyhounds,OHL,52,2,6,74,-5
431,5e0a6ba0b796e999afd8b710,193105,2003-04,Soo Thunderbirds,NOJHL,42,12,34,80,
432,5e0a6ba0b796e999afd8b712,193105,2004-05,St. Francis Xavier Univ.,USports,26,0,2,29,5
433,5e0a6ba0b796e999afd8b714,193105,2005-06,St. Francis Xavier Univ.,USports,27,0,1,38,9
434,5e0a6ba0b796e999afd8b716,193105,2006-07,St. Francis Xavier Univ.,USports,26,1,1,52,4
435,5e0a6ba0b796e999afd8b718,193105,2007-08,St. Francis Xavier Univ.,USports,22,0,1,28,0
436,5e0a6ba2b796e999afd8b71b,8610,2000-01,Moose Jaw Warriors,WHL,72,11,25,115,5
437,5e0a6ba2b796e999afd8b71d,8610,2001-02,Moose Jaw Warriors,WHL,28,2,11,43,4
438,5e0a6ba2b796e999afd8b71f,8610,,Seattle Thunderbirds,WHL,36,8,15,66,16
439,5e0a6ba2b796e999afd8b721,8610,2002-03,Seattle Thunderbirds,WHL,62,21,49,126,45
440,5e0a6ba2b796e999afd8b723,8610,2003-04,Manitoba Moose,AHL,63,5,13,50,-11
441,5e0a6ba2b796e999afd8b725,8610,2004-05,Manitoba Moose,AHL,80,7,23,62,1
442,5e0a6ba2b796e999afd8b727,8610,2005-06,Vancouver Canucks,NHL,7,0,1,12,2
443,5e0a6ba2b796e999afd8b729,8610,,Manitoba Moose,AHL,37,5,13,52,0
444,5e0a6ba2b796e999afd8b72b,8610,,Peoria Rivermen,AHL,12,3,4,14,5
445,5e0a6ba2b796e999afd8b72d,8610,2006-07,St. Louis Blues,NHL,6,1,0,0,0
446,5e0a6ba2b796e999afd8b72f,8610,,Peoria Rivermen,AHL,69,2,24,112,0
447,5e0a6ba2b796e999afd8b731,8610,2008-09,Minnesota Wild,NHL,4,0,1,2,-1
448,5e0a6ba2b796e999afd8b733,8610,,Houston Aeros,AHL,46,7,15,51,-11
449,5e0a6ba5b796e999afd8b741,37175,2006-07,Tri-City Americans,WHL,2,0,0,0,0
450,5e0a6ba5b796e999afd8b743,37175,2007-08,Tri-City Americans,WHL,46,2,3,4,-3
451,5e0a6ba5b796e999afd8b745,37175,2008-09,Portland Winter Hawks,WHL,55,4,9,35,-8
452,5e0a6ba5b796e999afd8b747,37175,2009-10,Selkirk Steelers,MJHL,47,34,33,45,
453,5e0a6ba5b796e999afd8b749,37175,,Portland Winterhawks,WHL,2,0,0,0,0
454,5e0a6ba5b796e999afd8b74b,37175,2010-11,Selkirk Steelers,MJHL,53,28,31,26,
455,5e0a6ba5b796e999afd8b74d,37175,2011-12,Acadia Univ.,USports,14,2,2,10,-2
456,5e0a6ba5b796e999afd8b74f,37175,2012-13,Acadia Univ.,USports,28,1,3,24,-9
457,5e0a6ba5b796e999afd8b751,37175,2013-14,Acadia Univ.,USports,13,1,0,2,1
458,5e0a6ba5b796e999afd8b753,37175,2014-15,Acadia Univ.,USports,12,0,0,2,-2
459,5e0a6ba7b796e999afd8b756,11694,2002-03,Kamloops Blazers,WHL,60,2,7,50,1
460,5e0a6ba7b796e999afd8b758,11694,2003-04,Kamloops Blazers,WHL,71,7,12,107,3
461,5e0a6ba7b796e999afd8b75a,11694,2004-05,Kamloops Blazers,WHL,68,9,20,125,-6
462,5e0a6ba7b796e999afd8b75c,11694,2005-06,Kamloops Blazers,WHL,66,15,14,119,
463,5e0a6ba7b796e999afd8b75e,11694,,Wheeling Nailers,ECHL,8,0,0,14,
464,5e0a6ba7b796e999afd8b760,11694,2006-07,Everett Silvertips,WHL,61,35,20,110,17
465,5e0a6ba7b796e999afd8b762,11694,2007-08,Houston Aeros,AHL,6,1,1,2,1
466,5e0a6ba7b796e999afd8b764,11694,,Texas Wildcatters,ECHL,42,9,16,75,23
467,5e0a6ba7b796e999afd8b766,11694,2008-09,Elmira Jackals,ECHL,37,11,12,83,-4
468,5e0a6ba7b796e999afd8b768,11694,,Binghamton Senators,AHL,2,0,0,2,-1
469,5e0a6ba7b796e999afd8b76a,11694,2009-10,Alaska Aces,ECHL,1,0,0,15,0
470,5e0a6ba7b796e999afd8b76c,11694,,Johnstown Chiefs,ECHL,13,4,4,8,-1
471,5e0a6ba7b796e999afd8b76e,11694,2010-11,Las Vegas Wranglers,ECHL,3,0,0,2,0
472,5e0a6ba7b796e999afd8b770,11694,2011-12,Colorado Eagles,ECHL,1,0,0,0,-1
473,5e0a6ba7b796e999afd8b772,11694,,Utah Grizzlies,ECHL,3,0,1,2,-1
474,5e0a6ba9b796e999afd8b775,37201,2007-08,Calgary Royals Midget AAA,AMHL,35,26,23,8,
475,5e0a6ba9b796e999afd8b777,37201,,Swift Current Broncos,WHL,8,0,1,2,-3
476,5e0a6ba9b796e999afd8b779,37201,2008-09,Swift Current Broncos,WHL,66,10,20,29,19
477,5e0a6ba9b796e999afd8b77b,37201,2009-10,Swift Current Broncos,WHL,65,14,15,20,-17
478,5e0a6ba9b796e999afd8b77d,37201,2010-11,Swift Current Broncos,WHL,62,18,29,8,-25
479,5e0a6ba9b796e999afd8b77f,37201,2011-12,"Swift Current Broncos 
“C”",WHL,72,37,46,12,-1
480,5e0a6ba9b796e999afd8b781,37201,,Texas Stars,AHL,5,1,1,0,-1
481,5e0a6ba9b796e999afd8b783,37201,2012-13,Texas Stars,AHL,55,4,13,6,-7
482,5e0a6ba9b796e999afd8b785,37201,2013-14,Texas Stars,AHL,24,3,6,2,3
483,5e0a6ba9b796e999afd8b787,37201,,Idaho Steelheads,ECHL,21,10,4,10,0
484,5e0a6ba9b796e999afd8b789,37201,2014-15,Adirondack Flames,AHL,41,6,8,4,-8
485,5e0a6ba9b796e999afd8b78b,37201,,Colorado Eagles,ECHL,30,20,21,22,18
486,5e0a6bacb796e999afd8b78e,245432,1998-99,Sturgeon Falls Lynx,NOJHL,5,2,0,6,
487,5e0a6bacb796e999afd8b790,245432,1999-00,Greater Kingston Frontenacs Bntm,ETABHL,-,-,-,-,
488,5e0a6bacb796e999afd8b792,245432,,Kingston Voyageurs,OPJHL,2,0,0,0,
489,5e0a6bacb796e999afd8b794,245432,2000-01,Bancroft Hawks,OPJHL,13,2,6,23,
490,5e0a6bacb796e999afd8b796,245432,,Kingston Voyageurs,OPJHL,28,2,2,61,
491,5e0a6bacb796e999afd8b798,245432,2001-02,Kingston Voyageurs,OPJHL,48,20,17,105,
492,5e0a6bacb796e999afd8b79a,245432,2002-03,Kingston Frontenacs,OHL,59,2,2,143,-15
493,5e0a6bacb796e999afd8b79c,245432,2003-04,Kingston Frontenacs,OHL,60,4,7,193,-5
494,5e0a6bacb796e999afd8b79e,245432,2004-05,St. Thomas Stars,WOHL,26,4,7,67,
495,5e0a6baeb796e999afd8b7a1,61675,1997-98,Calgary Buffaloes Midget AAA,AMHL,35,28,48,34,
496,5e0a6baeb796e999afd8b7a3,61675,1999-00,Moose Jaw Warriors,WHL,72,30,30,101,-4
497,5e0a6baeb796e999afd8b7a5,61675,2000-01,Moose Jaw Warriors,WHL,58,22,34,105,1
498,5e0a6baeb796e999afd8b7a7,61675,2001-02,Moose Jaw Warriors,WHL,37,18,14,56,-14
499,5e0a6baeb796e999afd8b7a9,61675,,Kamloops Blazers,WHL,41,26,25,63,21
500,5e0a6baeb796e999afd8b7ab,61675,2002-03,Dayton Bombers,ECHL,53,7,13,83,
501,5e0a6baeb796e999afd8b7ad,61675,,Syracuse Crunch,AHL,12,1,1,2,-4
502,5e0a6baeb796e999afd8b7af,61675,2003-04,Syracuse Crunch,AHL,63,7,5,81,-7
503,5e0a6baeb796e999afd8b7b1,61675,2004-05,Dayton Bombers,ECHL,36,8,10,72,
504,5e0a6baeb796e999afd8b7b3,61675,,Syracuse Crunch,AHL,5,0,0,4,0
505,5e0a6baeb796e999afd8b7b5,61675,,Pee Dee Pride,ECHL,13,2,3,6,
506,5e0a6baeb796e999afd8b7b7,61675,2005-06,Phoenix Roadrunners,ECHL,30,10,5,39,
507,5e0a6baeb796e999afd8b7b9,61675,,Long Beach Ice Dogs,ECHL,15,2,4,18,
508,5e0a6bb0b796e999afd8b7bc,57121,2008-09,Red Deer Rebels White Bantam AAA,AMBHL,29,18,6,94,
509,5e0a6bb0b796e999afd8b7be,57121,2009-10,Leduc Oil Kings Midget AAA,AMHL,33,7,15,76,
510,5e0a6bb0b796e999afd8b7c0,57121,,Olds Grizzlys,AJHL,2,0,0,0,
511,5e0a6bb0b796e999afd8b7c2,57121,2010-11,Olds Grizzlys,AJHL,50,21,19,97,
512,5e0a6bb0b796e999afd8b7c4,57121,,Chilliwack Bruins,WHL,1,0,0,0,-1
513,5e0a6bb0b796e999afd8b7c6,57121,2011-12,Victoria Royals,WHL,68,14,18,64,-18
514,5e0a6bb0b796e999afd8b7c8,57121,2012-13,Calgary Hitmen,WHL,69,21,23,51,15
515,5e0a6bb0b796e999afd8b7ca,57121,2013-14,"Calgary Hitmen 
“A”",WHL,42,11,13,51,19
516,5e0a6bb0b796e999afd8b7cc,57121,,Everett Silvertips,WHL,11,2,2,17,-4
517,5e0a6bb0b796e999afd8b7ce,57121,2014-15,Everett Silvertips,WHL,1,0,0,0,0
518,5e0a6bb0b796e999afd8b7d0,57121,,Lethbridge Hurricanes,WHL,37,18,12,25,-24
519,5e0a6bb0b796e999afd8b7d2,57121,,Vancouver Giants,WHL,31,11,4,29,-11
520,5e0a6bb0b796e999afd8b7d4,57121,2015-16,Univ. of Lethbridge,USports,28,7,9,30,
521,5e0a6bb0b796e999afd8b7d6,57121,2016-17,Innisfail Eagles,Chinook HL,9,3,3,13,
